,from1,to,walktime,distance,popularity,category,rideDuration
37271,155,158,2104.2267515102,2924.87518459918,0,Leisure/Recreation,0
37272,155,159,1145.50905734621,1592.25758971123,0,Transport,0
37273,155,160,1093.7555793131,1520.3202552452,0,Transport,0
37274,155,161,1295.40240444034,1800.60934217207,0,Transport,0
37275,155,162,1184.9104827565,1647.02557103153,0,Transport,0
37276,155,163,1202.1521900357,1670.99154414962,0,Transport,0
37277,155,164,1146.3947963318,1593.48876690121,0,Transport,0
37278,155,165,1110.26538559347,1543.26888597493,0,Transport,0
37279,155,166,4692.32343171374,6522.3295700821,0,Transport,0
37280,155,167,4571.11370309844,6353.84804730684,0,Transport,0
37281,155,168,3756.95797099841,5222.1715796878,0,Transport,0
37282,155,169,792.960502851827,1102.21509896404,0,Place Of Assembly,0
37283,155,170,2026.12345875728,2816.31160767262,0,Health Services,0
37284,155,171,3929.4502496459,5461.9358470078,0,Sports,0
37285,155,172,1786.7011145725,2483.51454925578,0,Leisure/Recreation,0
37286,155,173,2175.66766652732,3024.17805647297,0,Place Of Assembly,0
37287,155,174,1265.19359055203,1758.61909086732,0,Leisure/Recreation,0
37288,155,175,4817.94632779275,6696.94539563192,0,Sports,0
37289,155,176,2259.51755758977,3140.72940504978,0,Education Centre,0
37290,155,177,1132.50009934142,1574.17513808457,0,Place Of Assembly,0
37291,155,178,1203.80829298267,1673.29352724592,0,Place Of Assembly,0
37292,155,179,2051.9169125517,2852.16450844687,0,Place Of Assembly,0
37293,155,180,2625.39082428766,3649.29324575984,0,Industrial,0
37294,155,181,1700.72632511092,2364.00959190418,0,Leisure/Recreation,0
37295,155,182,1355.41816940369,1884.03125547113,0,Leisure/Recreation,0
37296,155,183,1276.05547258653,1773.71710689528,0,Place Of Assembly,0
37297,155,184,2259.07986131399,3140.12100722645,0,Education Centre,0
37298,155,185,508.325496742926,706.572440472667,0,Leisure/Recreation,0
37299,155,186,719.012088688269,999.426803276693,0,Place Of Assembly,0
37300,155,187,526.511978381594,731.851649950415,0,Place Of Assembly,0
37301,155,188,642.100414431767,892.519576060156,0,Place of Worship,0
37302,155,189,713.164696210729,991.298927732913,0,Place Of Assembly,0
37303,155,190,558.634817606816,776.502396473474,0,Transport,0
37304,155,191,2535.00847812256,3523.66178459035,0,Warehouse/Store,0
37305,155,192,2995.66335443774,4163.97206266846,0,Warehouse/Store,0
37306,155,193,1446.94855245059,2011.25848790632,0,Place Of Assembly,0
37307,155,194,1396.68953315849,1941.3984510903,0,Community Use,0
37308,155,195,2102.02865007073,2921.81982359831,0,Health Services,0
37309,155,196,2184.39474100223,3036.3086899931,0,Place Of Assembly,0
37310,155,197,2127.11170074624,2956.68526403727,0,Education Centre,0
37311,155,198,1138.88946405941,1583.05635504257,0,Place Of Assembly,0
37312,155,199,1141.18302183589,1586.24440035189,0,Community Use,0
37313,155,200,1329.38497880618,1847.84512054059,0,Education Centre,0
37314,155,201,1141.09677230063,1586.12451349787,0,Mixed Use,0
37315,155,202,1176.40783856587,1635.20689560656,0,Transport,0
37316,155,203,1121.17030364793,1558.42672207062,0,Mixed Use,0
37317,155,204,1724.17830616172,2396.6078455648,0,Leisure/Recreation,0
37318,155,205,1774.87775551103,2467.08008016033,0,Leisure/Recreation,0
37319,155,206,2148.81264052605,2986.84957033121,0,Leisure/Recreation,0
37320,155,207,2019.06788880657,2806.50436544113,0,Leisure/Recreation,0
37321,155,208,1302.5618408961,1810.56095884558,0,Leisure/Recreation,0
37322,155,209,2407.76626781481,3346.79511226259,0,Leisure/Recreation,0
37323,155,210,2505.59508372877,3482.77716638299,0,Office,0
37324,155,211,2532.73969475263,3520.50817570615,0,Leisure/Recreation,0
37325,155,212,2536.05208111718,3525.11239275288,0,Leisure/Recreation,0
37326,155,213,1407.19629420139,1956.00284893994,0,Leisure/Recreation,0
37327,155,214,3589.58417106864,4989.52199778541,0,Leisure/Recreation,0
37328,155,215,1987.00153962089,2761.93214007303,0,Transport,0
37329,155,216,1228.27981633777,1707.3089447095,0,Place Of Assembly,0
37330,155,217,1211.54940580533,1684.0536740694,0,Community Use,0
37331,155,218,510.393204874878,709.44655477608,0,Purpose Built,0
37332,155,219,932.163463911058,1295.70721483637,0,Leisure/Recreation,0
37333,155,220,1659.4497758943,2306.63518849308,0,Place Of Assembly,0
37334,155,221,1062.21436314223,1476.4779647677,0,Community Use,0
37335,155,222,1297.94649580155,1804.14562916415,0,Leisure/Recreation,0
37336,155,223,246.912597166375,343.208510061262,0,Leisure/Recreation,0
37337,155,224,256.255359043027,356.194949069808,0,Mixed Use,0
37338,155,225,1026.95546743355,1427.46809973264,0,Community Use,0
37339,155,226,1316.77727125486,1830.32040704425,0,Health Services,0
37340,155,227,2014.97624878265,2800.81698580788,0,Health Services,0
37341,155,228,382.696096450091,531.947574065627,0,Leisure/Recreation,0
37342,155,229,269.40599078597,374.474327192498,0,Mixed Use,0
37343,155,230,587.100249890076,816.069347347205,0,Community Use,0
37344,155,231,622.715211294902,865.574143699914,0,Place Of Assembly,0
37345,155,232,1124.0041982166,1562.36583552107,0,Transport,0
37346,155,233,1583.01127773832,2200.38567605627,0,Place Of Assembly,0
37347,155,234,1383.6143956583,1923.22400996504,0,Education Centre,0
37348,155,235,890.892199213784,1238.34015690716,0,Retail,0
37349,155,236,911.137087187328,1266.48055119039,0,Retail,0
37350,155,237,1757.55492004707,2443.00133886543,0,Leisure/Recreation,0
37351,155,238,1613.84141124361,2243.23956162862,0,Health Services,0
37352,155,239,1484.10187436033,2062.90160536086,0,Residential Accommodation,0
37353,155,240,1599.85481448818,2223.79819213856,0,Health Services,0
37354,155,241,1145.84642351048,1592.72652867957,0,Place Of Assembly,0
37355,155,242,713.952854790267,992.394468158471,0,Mixed Use,0
37356,156,1,3358.2380990514,4667.95095768144,0,Transport,0
37357,156,2,850.170887683218,1181.73753387967,0,Mixed Use,0
37358,156,3,806.20532483346,1120.62540151851,0,Place Of Assembly,0
37359,156,4,1549.00396273638,2153.11550820357,0,Leisure/Recreation,0
37360,156,5,1049.47544813866,1458.77087291273,0,Place of Worship,0
37361,156,6,1188.40084186545,1651.87717019297,0,Place of Worship,0
37362,156,7,904.692319848598,1257.52232458955,0,Place of Worship,0
37363,156,8,1423.407441168,1978.53634322353,0,Place of Worship,0
37364,156,9,1876.47916371829,2608.30603756842,0,Place of Worship,0
37365,156,10,1571.52763724431,2184.42341576958,0,Place of Worship,0
37366,156,11,1197.67936418408,1664.77431621586,0,Place of Worship,0
37367,156,12,1152.45129213652,1601.90729606977,0,Place of Worship,0
37368,156,13,847.698309283423,1178.30064990396,0,Place of Worship,0
37369,156,14,872.518379642077,1212.80054770249,0,Place of Worship,0
37370,156,15,1525.11688746345,2119.9124735742,0,Place of Worship,0
37371,156,16,1366.94078253828,1900.0476877282,0,Place of Worship,0
37372,156,17,1293.2411358047,1797.60517876853,0,Place of Worship,0
37373,156,18,1427.70278467128,1984.50687069308,0,Place of Worship,0
37374,156,19,334.237452048997,464.590058348106,0,Place of Worship,0
37375,156,20,2029.23208565658,2820.63259906265,0,Place of Worship,0
37376,156,21,1631.7383227469,2268.11626861819,0,Place of Worship,0
37377,156,22,2325.02332956244,3231.78242809179,0,Place of Worship,0
37378,156,23,1799.00814749208,2500.62132501399,0,Place of Worship,0
37379,156,24,2760.58655538947,3837.21531199136,0,Place of Worship,0
37380,156,25,2634.5096531218,3661.9684178393,0,Place of Worship,0
37381,156,26,2865.44284838839,3982.96555925987,0,Place of Worship,0
37382,156,27,3482.06353151089,4840.06830880013,0,Place of Worship,0
37383,156,28,3343.11292603954,4646.92696719496,0,Place of Worship,0
37384,156,29,830.249661437567,1154.04702939822,0,Place of Worship,0
37385,156,30,1115.5084563193,1550.55675428383,0,Place of Worship,0
37386,156,31,1814.79495371206,2522.56498565976,0,Place of Worship,0
37387,156,32,1718.48730576184,2388.69735500896,0,Place of Worship,0
37388,156,33,2178.56326221889,3028.20293448426,0,Health Services,0
37389,156,34,1380.79221214845,1919.30117488634,0,Place of Worship,0
37390,156,35,672.209980806102,934.371873320482,0,Community Use,0
37391,156,36,2069.46484754254,2876.55613808413,0,Community Use,0
37392,156,37,777.863481088661,1081.23023871324,0,Community Use,0
37393,156,38,870.881842608446,1210.52576122574,0,Community Use,0
37394,156,39,3314.79320760467,4607.56255857049,0,Leisure/Recreation,0
37395,156,40,1976.04586230007,2746.70374859709,0,Leisure/Recreation,0
37396,156,41,3138.07209416968,4361.92021089586,0,Transport,0
37397,156,42,3477.71192835746,4834.01958041687,0,Leisure/Recreation,0
37398,156,43,1747.82543910135,2429.47736035088,0,Leisure/Recreation,0
37399,156,44,2850.8713048302,3962.71111371398,0,Community Use,0
37400,156,45,3265.06641981473,4538.44232354247,0,Leisure/Recreation,0
37401,156,46,3317.3916516535,4611.17439579836,0,Leisure/Recreation,0
37402,156,47,1475.34501183631,2050.72956645247,0,Retail,0
37403,156,48,1837.75578226457,2554.48053734775,0,Education Centre,0
37404,156,49,2334.41133216579,3244.83175171045,0,Education Centre,0
37405,156,50,1894.06196053774,2632.74612514746,0,Leisure/Recreation,0
37406,156,51,1364.76659585938,1897.02556824454,0,Place Of Assembly,0
37407,156,52,567.605550766537,788.971715565487,0,Leisure/Recreation,0
37408,156,53,1030.88509314348,1432.93027946944,0,Education Centre,0
37409,156,54,2180.61857686578,3031.05982184344,0,Education Centre,0
37410,156,55,342.61851828973,476.239740422725,0,Place Of Assembly,0
37411,156,56,313.211423385597,435.36387850598,0,Place Of Assembly,0
37412,156,57,351.86614599712,489.093942935997,0,Place Of Assembly,0
37413,156,58,269.13725595004,374.100785770555,0,Education Centre,0
37414,156,59,1308.95657526412,1819.44963961712,0,Place Of Assembly,0
37415,156,60,4316.95203905859,6000.56333429144,0,Leisure/Recreation,0
37416,156,61,938.373076930887,1304.33857693393,0,Transport,0
37417,156,62,1215.07338384632,1688.95200354638,0,Place Of Assembly,0
37418,156,63,1076.88340137714,1496.86792791423,0,Leisure/Recreation,0
37419,156,64,2275.12807087414,3162.42801851506,0,Education Centre,0
37420,156,65,1188.16587430985,1651.5505652907,0,Community Use,0
37421,156,66,726.751332780004,1010.18435256421,0,Place Of Assembly,0
37422,156,67,1145.33714383956,1592.01862993699,0,Mixed Use,0
37423,156,68,1095.92565285881,1523.33665747374,0,Office,0
37424,156,69,1646.29243586581,2288.34648585347,0,Health Services,0
37425,156,70,587.72925642855,816.943666435684,0,Leisure/Recreation,0
37426,156,71,2205.53285376945,3065.69066673954,0,Office,0
37427,156,72,1039.50425412409,1444.91091323248,0,Community Use,0
37428,156,73,1151.86647919202,1601.09440607691,0,Transport,0
37429,156,74,969.758473729234,1347.96427848364,0,Community Use,0
37430,156,75,1474.24181229027,2049.19611908347,0,Leisure/Recreation,0
37431,156,76,1228.59688975401,1707.74967675807,0,Leisure/Recreation,0
37432,156,77,3345.77201440885,4650.6231000283,0,Sports ,0
37433,156,78,118.980126671635,165.382376073572,0,Office,0
37434,156,79,684.314952851791,951.197784463989,0,Place Of Assembly,0
37435,156,80,813.937807070734,1131.37355182832,0,Place Of Assembly,0
37436,156,81,740.120935743974,1028.76810068412,0,Place Of Assembly,0
37437,156,82,3282.65097124411,4562.88485002932,0,Vacant Land,0
37438,156,83,3289.51550888866,4572.42655735524,0,Leisure/Recreation,0
37439,156,84,371.503257951022,516.389528551921,0,Mixed Use,0
37440,156,85,194.024083850274,269.693476551881,0,Place Of Assembly,0
37441,156,86,218.921904101405,304.301446700953,0,Place Of Assembly,0
37442,156,87,1358.147214441,1887.82462807299,0,Place of Worship,0
37443,156,88,323.921517460359,450.250909269899,0,Place Of Assembly,0
37444,156,89,1213.25697737362,1686.42719854933,0,Office,0
37445,156,90,784.597830073108,1090.59098380162,0,Community Use,0
37446,156,91,1133.67091346677,1575.80256971882,0,Office,0
37447,156,92,971.516226402729,1350.40755469979,0,Mixed Use,0
37448,156,93,450.550779913698,626.265584080041,0,Leisure/Recreation,0
37449,156,94,612.858284382368,851.873015291491,0,Community Use,0
37450,156,95,506.345941181063,703.820858241677,0,Purpose Built,0
37451,156,96,1464.51002031946,2035.66892824405,0,Health Services,0
37452,156,97,613.482197270839,852.740254206467,0,Office,0
37453,156,98,658.874348321798,915.835344167299,0,Place Of Assembly,0
37454,156,99,607.059988052819,843.813383393418,0,Leisure/Recreation,0
37455,156,100,1280.06063519907,1779.28428292671,0,Place Of Assembly,0
37456,156,101,1674.90879770162,2328.12322880525,0,Leisure/Recreation,0
37457,156,102,2048.48590980194,2847.3954146247,0,Purpose Built,0
37458,156,103,1417.3721664365,1970.14731134673,0,Purpose Built,0
37459,156,104,1201.56050814937,1670.16910632762,0,Leisure/Recreation,0
37460,156,105,1821.14014069319,2531.38479556354,0,Mixed Use,0
37461,156,106,1918.56208051497,2666.80129191581,0,Vacant Land,0
37462,156,107,1177.47343418712,1636.6880735201,0,Leisure/Recreation,0
37463,156,108,1634.84102242578,2272.42902117183,0,Transport,0
37464,156,109,1523.40426877364,2117.53193359536,0,Place Of Assembly,0
37465,156,110,2038.10496764348,2832.96590502444,0,Leisure/Recreation,0
37466,156,111,1462.30499153051,2032.60393822741,0,Leisure/Recreation,0
37467,156,112,3530.25494391376,4907.05437204012,0,Education Centre,0
37468,156,113,3982.75664937346,5536.0317426291,0,Leisure/Recreation,0
37469,156,114,2173.81513643409,3021.60303964338,0,Health Services,0
37470,156,115,1048.99737715115,1458.1063542401,0,Education Centre,0
37471,156,116,1089.04773386259,1513.776350069,0,Place Of Assembly,0
37472,156,117,898.661331257258,1249.13925044759,0,Specialist Residential Accommodation,0
37473,156,118,919.936236937324,1278.71136934288,0,Vacant Land,0
37474,156,119,2075.89463809505,2885.49354695212,0,Sports,0
37475,156,120,870.4046049497,1209.86240088008,0,Leisure/Recreation,0
37476,156,121,912.687947551444,1268.63624709651,0,Leisure/Recreation,0
37477,156,122,833.333360455382,1158.33337103298,0,Leisure/Recreation,0
37478,156,123,1061.97340410393,1476.14303170447,0,Leisure/Recreation,0
37479,156,124,1750.83479439172,2433.66036420449,0,Place Of Assembly,0
37480,156,125,1745.83076156767,2426.70475857906,0,Place Of Assembly,0
37481,156,126,210.185459699588,292.157788982428,0,Community Use,0
37482,156,127,195.061918592379,271.136066843407,0,Place Of Assembly,0
37483,156,128,159.415064612948,221.586939811998,0,Community Use,0
37484,156,129,177.500165374131,246.725229870042,0,Community Use,0
37485,156,130,300.841826395877,418.170138690268,0,Community Use,0
37486,156,131,425.800706884014,591.862982568779,0,Place Of Assembly,0
37487,156,132,739.427341716611,1027.80400498609,0,Leisure/Recreation,0
37488,156,133,651.612932496283,905.741976169833,0,Leisure/Recreation,0
37489,156,134,588.236940227249,817.649346915876,0,Leisure/Recreation,0
37490,156,135,537.791747249364,747.530528676615,0,Leisure/Recreation,0
37491,156,136,1167.85530794314,1623.31887804096,0,Transport,0
37492,156,137,1532.95256708766,2130.80406825185,0,Transport,0
37493,156,138,1341.2462085059,1864.3322298232,0,Transport,0
37494,156,139,2562.99215401133,3562.55909407574,0,Leisure/Recreation,0
37495,156,140,3368.53928321175,4682.26960366433,0,Leisure/Recreation,0
37496,156,141,3009.94518879551,4183.82381242576,0,Transport,0
37497,156,142,3294.97850878339,4580.02012720891,0,Transport,0
37498,156,143,3195.17601054072,4441.2946546516,0,Transport,0
37499,156,144,2828.56007019923,3931.69849757693,0,Leisure/Recreation,0
37500,156,145,2629.09304654447,3654.43933469681,0,Health Services,0
37501,156,146,3587.20496403703,4986.21490001147,0,Transport,0
37502,156,147,3035.2567224819,4219.00684424985,0,Leisure/Recreation,0
37503,156,148,1318.67099813402,1832.95268740629,0,Place Of Assembly,0
37504,156,149,788.722836613733,1096.32474289309,0,Leisure/Recreation,0
37505,156,150,677.351777540894,941.518970781842,0,Community Use,0
37506,156,151,758.158808833333,1053.84074427833,0,Residential Accommodation,0
37507,156,152,1095.4542387297,1522.68139183428,0,Leisure/Recreation,0
37508,156,153,1402.64832606304,1949.68117322762,0,Leisure/Recreation,0
37509,156,154,58.2784200461248,81.0070038641134,0,Office,0
37510,156,155,15.9231428591257,22.1331685741847,0,Office,0
37511,156,157,40.6115910144026,56.4501115100197,0,Office,0
37512,156,158,2119.76336284924,2946.47107436044,0,Leisure/Recreation,0
37513,156,159,1148.96876453962,1597.06658271007,0,Transport,0
37514,156,160,1097.13031031158,1525.01113133309,0,Transport,0
37515,156,161,1300.94880344814,1808.31883679291,0,Transport,0
37516,156,162,1199.81643888074,1667.74485004423,0,Transport,0
37517,156,163,1214.04040350893,1687.51616087742,0,Transport,0
37518,156,164,1158.90174783418,1610.87342948952,0,Transport,0
37519,156,165,1122.00275514061,1559.58382964545,0,Transport,0
37520,156,166,4708.24420435912,6544.45944405918,0,Transport,0
37521,156,167,4586.97426624468,6375.8942300801,0,Transport,0
37522,156,168,3772.54942580839,5243.84370187366,0,Transport,0
37523,156,169,801.114076695022,1113.54856660608,0,Place Of Assembly,0
37524,156,170,2010.9284034526,2795.19048079911,0,Health Services,0
37525,156,171,3945.34108821593,5484.02411262014,0,Sports,0
37526,156,172,1782.01930068256,2477.00682794875,0,Leisure/Recreation,0
37527,156,173,2184.79031464449,3036.85853735584,0,Place Of Assembly,0
37528,156,174,1280.34521576705,1779.6798499162,0,Leisure/Recreation,0
37529,156,175,4833.83751175912,6719.03414134517,0,Sports,0
37530,156,176,2273.83734322268,3160.63390707952,0,Education Centre,0
37531,156,177,1139.66745147253,1584.13775754682,0,Place Of Assembly,0
37532,156,178,1210.71698116498,1682.89660381932,0,Place Of Assembly,0
37533,156,179,2061.38764208916,2865.32882250394,0,Place Of Assembly,0
37534,156,180,2636.91176092317,3665.30734768321,0,Industrial,0
37535,156,181,1685.08431786773,2342.26720183614,0,Leisure/Recreation,0
37536,156,182,1354.09109801062,1882.18662623477,0,Leisure/Recreation,0
37537,156,183,1273.54960248992,1770.23394746099,0,Place Of Assembly,0
37538,156,184,2272.79071125455,3159.17908864382,0,Education Centre,0
37539,156,185,524.214964581529,728.658800768325,0,Leisure/Recreation,0
37540,156,186,733.462952865854,1019.51350448354,0,Place Of Assembly,0
37541,156,187,541.850203509939,753.171782878815,0,Place Of Assembly,0
37542,156,188,649.151042958012,902.319949711637,0,Place of Worship,0
37543,156,189,718.26668413281,998.390690944606,0,Place Of Assembly,0
37544,156,190,566.145265805274,786.94191946933,0,Transport,0
37545,156,191,2550.68968315384,3545.45865958384,0,Warehouse/Store,0
37546,156,192,3011.20080863752,4185.56912400616,0,Warehouse/Store,0
37547,156,193,1450.90166119106,2016.75330905557,0,Place Of Assembly,0
37548,156,194,1400.46104507257,1946.64085265087,0,Community Use,0
37549,156,195,2115.25460330127,2940.20389858876,0,Health Services,0
37550,156,196,2195.17061517872,3051.28715509841,0,Place Of Assembly,0
37551,156,197,2138.94764153128,2973.13722172848,0,Education Centre,0
37552,156,198,1154.4970407002,1604.75088657328,0,Place Of Assembly,0
37553,156,199,1156.29764253155,1607.25372311886,0,Community Use,0
37554,156,200,1340.19506200053,1862.87113618074,0,Education Centre,0
37555,156,201,1153.009525168,1602.68323998352,0,Mixed Use,0
37556,156,202,1187.66926757847,1650.86028193407,0,Transport,0
37557,156,203,1131.19357751071,1572.35907273989,0,Mixed Use,0
37558,156,204,1734.33508747351,2410.72577158818,0,Leisure/Recreation,0
37559,156,205,1784.99892312249,2481.14850314026,0,Leisure/Recreation,0
37560,156,206,2156.81562262946,2997.97371545495,0,Leisure/Recreation,0
37561,156,207,2026.20296043234,2816.42211500095,0,Leisure/Recreation,0
37562,156,208,1307.24415583445,1817.06937660989,0,Leisure/Recreation,0
37563,156,209,2423.204581905,3368.25436884795,0,Leisure/Recreation,0
37564,156,210,2521.19294695883,3504.45819627278,0,Office,0
37565,156,211,2548.3703631606,3542.23480479323,0,Leisure/Recreation,0
37566,156,212,2544.39233444716,3536.70534488156,0,Leisure/Recreation,0
37567,156,213,1418.63247955624,1971.89914658318,0,Leisure/Recreation,0
37568,156,214,3599.88131619648,5003.83502951311,0,Leisure/Recreation,0
37569,156,215,2002.90157499384,2784.03318924143,0,Transport,0
37570,156,216,1226.40166605423,1704.69831581538,0,Place Of Assembly,0
37571,156,217,1210.53380156889,1682.64198418076,0,Community Use,0
37572,156,218,526.250267841656,731.487872299902,0,Purpose Built,0
37573,156,219,920.633047525723,1279.67993606076,0,Leisure/Recreation,0
37574,156,220,1666.65068603572,2316.64445358965,0,Place Of Assembly,0
37575,156,221,1076.60717268748,1496.48397003559,0,Community Use,0
37576,156,222,1313.65763606737,1825.98411413365,0,Leisure/Recreation,0
37577,156,223,258.660800069861,359.538512097107,0,Leisure/Recreation,0
37578,156,224,268.383815160323,373.053503072848,0,Mixed Use,0
37579,156,225,1041.68955240339,1447.94847784072,0,Community Use,0
37580,156,226,1318.11507971776,1832.17996080769,0,Health Services,0
37581,156,227,2025.6418791399,2815.64221200446,0,Health Services,0
37582,156,228,396.610618415716,551.288759597846,0,Leisure/Recreation,0
37583,156,229,284.959124599007,396.093183192619,0,Mixed Use,0
37584,156,230,593.377717183758,824.795026885423,0,Community Use,0
37585,156,231,627.434109832042,872.133412666538,0,Place Of Assembly,0
37586,156,232,1137.08402278699,1580.54679167392,0,Transport,0
37587,156,233,1583.13511813721,2200.55781421072,0,Place Of Assembly,0
37588,156,234,1368.45842955652,1902.15721708357,0,Education Centre,0
37589,156,235,902.346377178829,1254.26146427857,0,Retail,0
37590,156,236,922.16616135772,1281.81096428723,0,Retail,0
37591,156,237,1768.97591794343,2458.87652594137,0,Leisure/Recreation,0
37592,156,238,1612.23324028438,2241.00420399529,0,Health Services,0
37593,156,239,1481.14120904167,2058.78628056793,0,Residential Accommodation,0
37594,156,240,1597.39843526897,2220.38382502386,0,Health Services,0
37595,156,241,1153.28535770396,1603.0666472085,0,Place Of Assembly,0
37596,156,242,727.517577338051,1011.24943249989,0,Mixed Use,0
37597,157,1,3320.36347265484,4615.30522699023,0,Transport,0
37598,157,2,828.430699429986,1151.51867220768,0,Mixed Use,0
37599,157,3,786.545583979971,1093.29836173216,0,Place Of Assembly,0
37600,157,4,1532.02767514861,2129.51846845657,0,Leisure/Recreation,0
37601,157,5,1019.02121840447,1416.43949358222,0,Place of Worship,0
37602,157,6,1168.2373500512,1623.84991657117,0,Place of Worship,0
37603,157,7,864.192103041601,1201.22702322783,0,Place of Worship,0
37604,157,8,1384.3889634849,1924.30065924401,0,Place of Worship,0
37605,157,9,1840.58625781534,2558.41489836332,0,Place of Worship,0
37606,157,10,1548.2341401118,2152.04545475539,0,Place of Worship,0
37607,157,11,1164.22115676205,1618.26740789924,0,Place of Worship,0
37608,157,12,1124.71142946079,1563.3488869505,0,Place of Worship,0
37609,157,13,831.221988825803,1155.39856446787,0,Place of Worship,0
37610,157,14,857.507451834606,1191.9353580501,0,Place of Worship,0
37611,157,15,1520.73826817854,2113.82619276817,0,Place of Worship,0
37612,157,16,1359.08410177283,1889.12690146423,0,Place of Worship,0
37613,157,17,1287.70305358016,1789.90724447642,0,Place of Worship,0
37614,157,18,1437.48061969607,1998.09806137754,0,Place of Worship,0
37615,157,19,323.899406602454,450.220175177411,0,Place of Worship,0
37616,157,20,1990.46753966845,2766.74988013914,0,Place of Worship,0
37617,157,21,1638.74593207089,2277.85684557853,0,Place of Worship,0
37618,157,22,2302.64837171045,3200.68123667752,0,Place of Worship,0
37619,157,23,1778.19692518786,2471.69372601112,0,Place of Worship,0
37620,157,24,2723.32952221625,3785.42803588059,0,Place of Worship,0
37621,157,25,2596.42712359337,3609.03370179478,0,Place of Worship,0
37622,157,26,2827.04964299463,3929.59900376253,0,Place of Worship,0
37623,157,27,3441.73775153912,4784.01547463938,0,Place of Worship,0
37624,157,28,3302.73375708753,4590.79992235167,0,Place of Worship,0
37625,157,29,812.597934660719,1129.5111291784,0,Place of Worship,0
37626,157,30,1155.64213392089,1606.34256615004,0,Place of Worship,0
37627,157,31,1855.26784893925,2578.82231002555,0,Place of Worship,0
37628,157,32,1759.0986769072,2445.147160901,0,Place of Worship,0
37629,157,33,2146.26083919448,2983.30256648033,0,Health Services,0
37630,157,34,1370.62183429787,1905.16434967403,0,Place of Worship,0
37631,157,35,651.177569407504,905.13682147643,0,Community Use,0
37632,157,36,2034.96605949488,2828.60282269788,0,Community Use,0
37633,157,37,740.58831073115,1029.4177519163,0,Community Use,0
37634,157,38,843.766023778645,1172.83477305232,0,Community Use,0
37635,157,39,3279.90235551839,4559.06427417057,0,Leisure/Recreation,0
37636,157,40,1945.77863225441,2704.63229883362,0,Leisure/Recreation,0
37637,157,41,3100.84270974016,4310.17136653883,0,Transport,0
37638,157,42,3447.13256517421,4791.51426559215,0,Leisure/Recreation,0
37639,157,43,1757.59091770465,2443.05137560947,0,Leisure/Recreation,0
37640,157,44,2825.48101751601,3927.41861434725,0,Community Use,0
37641,157,45,3237.32126051299,4499.87655211306,0,Leisure/Recreation,0
37642,157,46,3289.68190519175,4572.65784821653,0,Leisure/Recreation,0
37643,157,47,1440.36485473005,2002.10714807478,0,Retail,0
37644,157,48,1816.91523599785,2525.51217803701,0,Education Centre,0
37645,157,49,2313.11507604588,3215.22995570377,0,Education Centre,0
37646,157,50,1876.21153427372,2607.93403264047,0,Leisure/Recreation,0
37647,157,51,1339.5709027421,1862.00355481153,0,Place Of Assembly,0
37648,157,52,601.654524002644,836.299788363674,0,Leisure/Recreation,0
37649,157,53,1071.18363597982,1488.94525401195,0,Education Centre,0
37650,157,54,2218.68287184078,3083.96919185868,0,Education Centre,0
37651,157,55,346.95369833232,482.265640681925,0,Place Of Assembly,0
37652,157,56,315.791514820678,438.950205600742,0,Place Of Assembly,0
37653,157,57,351.767850244333,488.957311839622,0,Place Of Assembly,0
37654,157,58,295.890546787099,411.287860034067,0,Education Centre,0
37655,157,59,1349.56781688575,1875.89926547119,0,Place Of Assembly,0
37656,157,60,4276.34388776152,5944.11800398851,0,Leisure/Recreation,0
37657,157,61,897.936825731802,1248.1321877672,0,Transport,0
37658,157,62,1203.18272582092,1672.42398889108,0,Place Of Assembly,0
37659,157,63,1077.26545358042,1497.39898047679,0,Leisure/Recreation,0
37660,157,64,2242.18875272889,3116.64236629316,0,Education Centre,0
37661,157,65,1161.19186662504,1614.05669460881,0,Community Use,0
37662,157,66,709.902828406765,986.764931485403,0,Place Of Assembly,0
37663,157,67,1141.76925962321,1587.05927087627,0,Mixed Use,0
37664,157,68,1091.33568291994,1516.95659925872,0,Office,0
37665,157,69,1647.80570245489,2290.44992641229,0,Health Services,0
37666,157,70,548.783761586457,762.809428605175,0,Leisure/Recreation,0
37667,157,71,2170.15473732889,3016.51508488715,0,Office,0
37668,157,72,1001.38874057281,1391.9303493962,0,Community Use,0
37669,157,73,1114.08620366424,1548.5798230933,0,Transport,0
37670,157,74,932.200492797987,1295.7586849892,0,Community Use,0
37671,157,75,1500.86472447796,2086.20196702436,0,Leisure/Recreation,0
37672,157,76,1249.33433759505,1736.57472925712,0,Leisure/Recreation,0
37673,157,77,3312.62256319489,4604.5453628409,0,Sports ,0
37674,157,78,130.59995968354,181.533943960121,0,Office,0
37675,157,79,655.014500750313,910.470156042936,0,Place Of Assembly,0
37676,157,80,783.385662248002,1088.90607052472,0,Place Of Assembly,0
37677,157,81,707.79829630382,983.83963186231,0,Place Of Assembly,0
37678,157,82,3255.92497098736,4525.73570967244,0,Vacant Land,0
37679,157,83,3261.45786817776,4533.42643676709,0,Leisure/Recreation,0
37680,157,84,351.811563381984,489.018073100957,0,Mixed Use,0
37681,157,85,234.351096363643,325.748023945463,0,Place Of Assembly,0
37682,157,86,257.55681045585,358.003966533631,0,Place Of Assembly,0
37683,157,87,1351.80099990433,1879.00338986701,0,Place of Worship,0
37684,157,88,330.568684668007,459.49047168853,0,Place Of Assembly,0
